id,first_name,last_name,party,party_code,agreed,dissented,did_not_vote,total_votes,percent_agree_current,percent_show_up,country,European People’s Party percentage,Renew Europe percentage,Progressive Alliance of Socialists and Democrats percentage,European Conservatives and Reformists percentage,Non-attached Members percentage,Europe of Sovereign Nations percentage,The Left in the European Parliament – GUE/NGL percentage,Greens/European Free Alliance percentage,Patriots for Europe percentage,Identity and Democracy percentage
239258,Maria Angela,Danzì,Non-attached Members,NI,431,377,49,857,50.291715285880976,94.28238039673279,Italy,54.842473745624275,57.87631271878646,57.642940490081685,41.77362893815636,50.291715285880976,0.0,47.60793465577596,55.65927654609102,0.0,28.121353558926486
228604,Ilan,De Basso,Progressive Alliance of Socialists and Democrats,SD,502,611,88,1201,41.798501248959205,92.67277268942547,Sweden,39.5503746877602,41.29891756869276,41.798501248959205,30.80766028309742,32.97252289758534,0.0,30.5578684429642,35.80349708576186,0.0,19.317235636969194
239262,Elisabetta,De Blasis,European Conservatives and Reformists,ECR,251,172,434,857,29.28821470245041,49.35822637106184,Italy,23.920653442240372,23.453908984830804,22.987164527421236,29.75495915985998,22.0536756126021,0.0,17.852975495915985,19.369894982497083,0.0,21.58693115519253
96891,Paolo,De Castro,Progressive Alliance of Socialists and Democrats,SD,542,1046,94,1682,32.22354340071344,94.41141498216409,Italy,30.558858501783593,31.807372175980973,32.22354340071344,22.53269916765755,25.505350772889418,0.0,23.602853745541022,28.299643281807374,0.0,14.328180737217597
197472,Filip,De Man,Identity and Democracy,ID,393,1161,128,1682,23.365041617122472,92.39001189060642,Belgium,11.058263971462544,10.523186682520809,10.582639714625445,15.041617122473246,13.3769322235434,0.0,11.59334126040428,10.820451843043994,0.0,23.365041617122472
197504,Jérémy,Decerle,Renew Europe,RENEW,563,1091,28,1682,33.47205707491082,98.33531510107015,France,31.688466111771703,33.47205707491082,32.936979785969086,23.543400713436384,26.09988109393579,0.0,24.494649227110582,29.131985731272298,0.0,14.982164090368608
197531,Gwendoline,Delbos-Corfield,Greens/European Free Alliance,GREEN_EFA,569,1099,14,1682,33.828775267538646,99.16765755053508,France,27.40784780023781,29.07253269916766,29.19143876337693,20.80856123662307,24.25683709869203,0.0,27.288941736028537,33.828775267538646,0.0,12.960760998810938
124714,Andor,Deli,Non-attached Members,NI,449,1149,84,1682,26.694411414982167,95.00594530321045,Hungary,23.067776456599287,22.473246135552913,22.294887039239,24.851367419738406,26.694411414982167,0.0,19.2627824019025,19.916765755053508,0.0,18.489892984542212
96868,Karima,Delli,Greens/European Free Alliance,GREEN_EFA,494,1000,188,1682,29.369797859690845,88.82282996432818,France,23.840665873959573,25.148632580261594,25.326991676575506,18.37098692033294,21.997621878715815,0.0,24.25683709869203,29.369797859690845,0.0,11.296076099881095
197453,Anna,Deparnay-Grunenberg,Greens/European Free Alliance,GREEN_EFA,499,980,203,1682,29.66706302021403,87.93103448275862,Germany,23.90011890606421,25.44589774078478,25.564803804994057,18.549346016646847,21.16527942925089,0.0,23.305588585017837,29.66706302021403,0.0,11.414982164090368
190774,Geoffroy,Didier,European People’s Party,EPP,376,1082,224,1682,22.35434007134364,86.68252080856124,France,22.35434007134364,22.35434007134364,21.997621878715815,19.322235434007133,20.03567181926278,0.0,18.01426872770511,20.154577883472058,0.0,12.841854934601665
124709,Martina,Dlabajová,Renew Europe,RENEW,427,1046,209,1682,25.386444708680145,87.5743162901308,Czechia,25.02972651605232,25.386444708680145,24.79191438763377,19.084423305588587,20.214030915576693,0.0,18.07372175980975,21.40309155766944,0.0,11.058263971462544
197822,Francesca,Donato,Non-attached Members,NI,150,1184,348,1682,8.9179548156956,79.3103448275862,Italy,8.561236623067776,8.382877526753864,8.561236623067776,9.690844233055886,8.9179548156956,0.0,8.680142687277051,7.966706302021404,0.0,10.582639714625445
197595,Anna Júlia,Donáth,Renew Europe,RENEW,401,852,429,1682,23.840665873959573,74.49464922711059,Hungary,22.711058263971463,23.840665873959573,23.602853745541022,17.063020214030917,18.489892984542212,0.0,17.122473246135552,20.80856123662307,0.0,9.750297265160523
254720,Ana Miguel,Dos Santos,European People’s Party,EPP,153,34,22,209,73.20574162679426,89.47368421052632,Portugal,73.20574162679426,71.29186602870813,69.377990430622,56.9377990430622,58.3732057416268,0.0,49.760765550239235,55.980861244019145,0.0,27.27272727272727
197510,Jarosław,Duda,European People’s Party,EPP,562,1089,31,1682,33.41260404280618,98.15695600475624,Poland,33.41260404280618,31.926278240190246,31.45065398335315,24.732461355529132,26.456599286563616,0.0,23.365041617122472,28.240190249702735,0.0,15.576694411414982
124693,Pascal,Durand,Progressive Alliance of Socialists and Democrats,SD,548,1126,8,1682,32.580261593341255,99.52437574316289,France,30.38049940546968,32.1640903686088,32.580261593341255,22.294887039239,25.980975029726515,0.0,26.575505350772886,31.391200951248514,0.0,14.684898929845422
198329,Estrella,Durá Ferrandis,Progressive Alliance of Socialists and Democrats,SD,372,987,323,1682,22.11652794292509,80.79667063020214,Spain,20.51129607609988,21.640903686087988,22.11652794292509,14.387633769322235,17.419738406658738,0.0,16.171224732461358,19.084423305588587,0.0,9.750297265160523
124873,Angel,Dzhambazki,European Conservatives and Reformists,ECR,518,1068,96,1682,30.79667063020214,94.29250891795482,Bulgaria,23.543400713436384,22.889417360285375,22.473246135552913,30.79667063020214,22.770511296076098,0.0,18.252080856123662,20.57074910820452,0.0,18.252080856123662
209091,Cyrus,Engerer,Progressive Alliance of Socialists and Democrats,SD,442,926,222,1590,27.79874213836478,86.0377358490566,Malta,26.10062893081761,27.48427672955975,27.79874213836478,18.867924528301888,21.88679245283019,0.0,20.81761006289308,24.465408805031448,0.0,13.081761006289309
96852,Cornelia,Ernst,The Left in the European Parliament – GUE/NGL,GUE_NGL,486,1034,162,1682,28.894173602853744,90.36860879904876,Germany,20.03567181926278,21.40309155766944,21.759809750297265,15.81450653983353,20.27348394768133,0.0,28.894173602853744,23.840665873959573,0.0,12.247324613555291
192634,Giuseppe,Ferrandino,Renew Europe,RENEW,250,1001,431,1682,14.863258026159334,74.37574316290132,Italy,13.912009512485138,14.863258026159334,14.625445897740786,9.57193816884661,10.998810939357908,0.0,10.166468489892983,12.782401902497028,0.0,7.5505350772889415
124833,Laura,Ferrara,Non-attached Members,NI,446,1177,59,1682,26.516052318668255,96.4922711058264,Italy,28.418549346016647,29.785969084423307,29.72651605231867,21.640903686087988,26.516052318668255,0.0,24.97027348394768,29.07253269916766,0.0,14.803804994054698
197480,Nicolaus,Fest,Identity and Democracy,ID,399,1229,54,1682,23.7217598097503,96.78953626634959,Germany,9.334126040428062,8.145065398335314,8.145065398335314,14.26872770511296,11.236623067776456,0.0,9.750297265160523,8.02615933412604,0.0,23.7217598097503
197720,Frances,Fitzgerald,European People’s Party,EPP,558,1059,65,1682,33.17479191438763,96.13555291319858,Ireland,33.17479191438763,33.055885850178356,32.6397146254459,23.662306777645657,25.62425683709869,0.0,23.543400713436384,28.180737217598097,0.0,14.565992865636149
197419,Valter,Flego,Renew Europe,RENEW,499,1078,105,1682,29.66706302021403,93.75743162901308,Croatia,28.180737217598097,29.66706302021403,29.310344827586203,20.09512485136742,22.05707491082045,0.0,20.451843043995243,25.44589774078478,0.0,13.555291319857313
28353,Anna,Fotyga,European Conservatives and Reformists,ECR,446,1056,180,1682,26.516052318668255,89.29845422116529,Poland,18.72770511296076,18.37098692033294,17.89536266349584,26.516052318668255,17.717003567181926,0.0,14.209274673008323,15.755053507728894,0.0,15.873959571938167
197513,Tomasz,Frankowski,European People’s Party,EPP,483,1056,143,1682,28.715814506539832,91.49821640903686,Poland,28.715814506539832,27.46730083234245,26.991676575505352,20.98692033293698,22.473246135552913,0.0,19.738406658739596,24.07847800237812,0.0,14.506539833531509
197455,Cindy,Franssen,European People’s Party,EPP,500,1000,182,1682,29.72651605231867,89.179548156956,Belgium,29.72651605231867,30.202140309155766,29.607609988109395,21.284185493460168,23.602853745541022,0.0,21.938168846611177,26.218787158145062,0.0,12.782401902497028
193273,Romeo,Franz,Greens/European Free Alliance,GREEN_EFA,383,921,378,1682,22.770511296076098,77.52675386444709,Germany,18.489892984542212,19.500594530321045,19.61950059453032,14.090368608799048,16.34958382877527,0.0,17.954815695600477,22.770511296076098,0.0,8.323424494649228
197632,Claudia,Gamon,Renew Europe,RENEW,464,1042,176,1682,27.586206896551722,89.53626634958383,Austria,26.516052318668255,27.586206896551722,27.110582639714625,19.560047562425684,21.284185493460168,0.0,19.916765755053508,23.602853745541022,0.0,11.474435196195005
197582,Gianna,Gancia,Identity and Democracy,ID,351,1153,178,1682,20.868014268727705,89.41736028537456,Italy,16.76575505350773,16.70630202140309,16.11177170035672,19.61950059453032,15.636147443519619,0.0,12.72294887039239,14.26872770511296,0.0,20.868014268727705
197717,Ibán,García Del Blanco,Progressive Alliance of Socialists and Democrats,SD,479,981,222,1682,28.478002378121285,86.80142687277052,Spain,26.575505350772886,28.299643281807374,28.478002378121285,18.72770511296076,21.640903686087988,0.0,19.322235434007133,23.840665873959573,0.0,13.079667063020214
197742,Isabel,García Muñoz,Progressive Alliance of Socialists and Democrats,SD,586,1090,6,1682,34.839476813317475,99.64328180737218,Spain,32.69916765755054,34.36385255648038,34.839476813317475,23.662306777645657,26.397146254458974,0.0,24.910820451843044,30.023781212841854,0.0,14.982164090368608
1992,José Manuel,García-margallo Y Marfil,European People’s Party,EPP,462,951,269,1682,27.46730083234245,84.00713436385256,Spain,27.46730083234245,26.337693222354343,25.862068965517242,20.689655172413794,20.80856123662307,0.0,18.489892984542212,22.35434007134364,0.0,12.068965517241379
96991,Eider,Gardiazabal Rubial,Progressive Alliance of Socialists and Democrats,SD,586,1090,6,1682,34.839476813317475,99.64328180737218,Spain,32.758620689655174,34.36385255648038,34.839476813317475,23.781212841854934,26.516052318668255,0.0,24.910820451843044,30.023781212841854,0.0,15.101070154577883
239255,Matteo,Gazzini,European People’s Party,EPP,335,273,249,857,39.08984830805134,70.94515752625438,Italy,37.92298716452742,36.756126021003496,35.70595099183197,33.605600933488915,30.80513418903151,0.0,25.670945157526255,31.03850641773629,0.0,28.821470245040842
197819,Alexis,Georgoulis,Non-attached Members,NI,226,941,515,1682,13.436385255648037,69.38168846611177,Greece,13.3769322235434,14.447086801426872,14.625445897740786,9.869203329369798,12.841854934601665,0.0,13.61474435196195,15.39833531510107,0.0,6.896551724137931
209140,Vlad,Gheorghe,Renew Europe,RENEW,476,950,164,1590,29.937106918238992,89.68553459119497,Romania,28.49056603773585,29.937106918238992,29.30817610062893,20.628930817610065,22.70440251572327,0.0,21.50943396226415,26.22641509433962,0.0,13.962264150943396
239256,Paola,Ghidoni,Identity and Democracy,ID,369,373,115,857,43.05717619603267,86.58109684947492,Italy,33.488914819136525,33.13885647607935,31.971995332555426,40.49008168028005,31.738623103850642,0.0,25.204200700116687,27.537922987164524,0.0,43.05717619603267
197804,Dino,Giarrusso,Non-attached Members,NI,438,1208,36,1682,26.040428061831157,97.85969084423306,Italy,30.32104637336504,32.04518430439953,32.342449464922716,22.651605231866824,26.040428061831157,0.0,24.851367419738406,29.845422116527942,0.0,14.625445897740786
253008,Linus,Glanzelius,Progressive Alliance of Socialists and Democrats,SD,215,73,14,302,71.19205298013244,95.36423841059603,Sweden,67.21854304635761,70.19867549668875,71.19205298013244,52.317880794701985,54.63576158940398,0.0,48.675496688741724,54.3046357615894,0.0,30.4635761589404
197728,Mónica Silvana,González,Progressive Alliance of Socialists and Democrats,SD,507,1007,168,1682,30.142687277051127,90.01189060642093,Spain,28.35909631391201,29.785969084423307,30.142687277051127,20.868014268727705,23.42449464922711,0.0,22.235434007134362,26.397146254458974,0.0,12.901307966706302
197799,Valentino,Grant,Identity and Democracy,ID,269,1056,357,1682,15.992865636147444,78.77526753864447,Italy,12.009512485136742,11.831153388822829,11.296076099881095,14.863258026159334,11.533888228299643,0.0,9.274673008323424,10.523186682520809,0.0,15.992865636147444
197452,Klemen,Grošelj,Renew Europe,RENEW,577,1085,20,1682,34.30439952437575,98.81093935790726,Slovenia,32.580261593341255,34.30439952437575,33.650416171224734,23.840665873959573,26.09988109393579,0.0,24.31629013079667,29.369797859690845,0.0,14.74435196195006
204420,Claude,Gruffat,Greens/European Free Alliance,GREEN_EFA,569,1085,28,1682,33.828775267538646,98.33531510107015,France,27.288941736028537,29.07253269916766,29.19143876337693,20.689655172413794,24.137931034482758,0.0,27.40784780023781,33.828775267538646,0.0,12.901307966706302
197645,Francisco,Guerreiro,Greens/European Free Alliance,GREEN_EFA,589,1093,0,1682,35.01783590963139,100.0,Portugal,28.418549346016647,30.083234244946492,30.32104637336504,21.284185493460168,25.02972651605232,0.0,27.40784780023781,35.01783590963139,0.0,13.436385255648037
96952,Sylvie,Guillaume,Progressive Alliance of Socialists and Democrats,SD,535,1099,48,1682,31.807372175980973,97.14625445897741,France,29.369797859690845,31.153388822829964,31.807372175980973,21.640903686087988,25.505350772889418,0.0,25.743162901307965,30.202140309155766,0.0,14.26872770511296
88715,José,Gusmão,The Left in the European Parliament – GUE/NGL,GUE_NGL,495,1087,100,1682,29.429250891795483,94.05469678953627,Portugal,21.938168846611177,23.602853745541022,23.7217598097503,18.430439952437574,21.22473246135553,0.0,29.429250891795483,25.44589774078478,0.0,12.663495838287753
198063,Márton,Gyöngyösi,Non-attached Members,NI,362,1046,274,1682,21.521997621878715,83.70986920332936,Hungary,24.019024970273485,24.435196195005947,24.37574316290131,20.51129607609988,21.521997621878715,0.0,18.668252080856124,22.59215219976219,0.0,12.841854934601665
247709,Anja,Haga,European People’s Party,EPP,370,152,9,531,69.6798493408663,98.30508474576271,Netherlands,70.05649717514125,70.99811676082862,70.05649717514125,54.4256120527307,58.75706214689266,0.0,50.282485875706215,60.263653483992464,0.0,36.53483992467043
197457,Henrike,Hahn,Greens/European Free Alliance,GREEN_EFA,451,949,282,1682,26.81331747919144,83.23424494649228,Germany,22.05707491082045,23.365041617122472,23.48394768133175,17.419738406658738,20.03567181926278,0.0,21.46254458977408,26.81331747919144,0.0,10.760998810939357
34578,Robert,Hajšel,Progressive Alliance of Socialists and Democrats,SD,493,1028,161,1682,29.310344827586203,90.42806183115339,Slovakia,27.586206896551722,28.953626634958386,29.310344827586203,21.70035671819263,23.90011890606421,0.0,21.87871581450654,25.02972651605232,0.0,13.852556480380498
197596,Teuvo,Hakkarainen,European Conservatives and Reformists,ECR,276,1168,238,1682,16.409036860879905,85.85017835909632,Finland,11.712247324613555,10.70154577883472,10.70154577883472,16.34958382877527,12.068965517241379,0.0,8.799048751486325,8.977407847800238,0.0,17.8359096313912
2054,Heidi,Hautala,Greens/European Free Alliance,GREEN_EFA,526,1022,134,1682,31.272294887039237,92.0332936979786,Finland,25.743162901307965,27.526753864447084,27.526753864447084,19.441141498216407,22.829964328180736,0.0,24.732461355529132,31.272294887039237,0.0,12.425683709869203
197459,Pierrette,Herzberger-Fofana,Greens/European Free Alliance,GREEN_EFA,561,1058,63,1682,33.353151010701545,96.25445897740785,Germany,27.586206896551722,29.25089179548157,29.429250891795483,20.80856123662307,24.25683709869203,0.0,26.694411414982167,33.353151010701545,0.0,13.13912009512485
124586,Balázs,Hidvéghi,Non-attached Members,NI,381,1026,275,1682,22.651605231866824,83.65041617122473,Hungary,19.20332936979786,18.668252080856124,18.549346016646847,20.689655172413794,22.651605231866824,0.0,16.34958382877527,16.587395957193817,0.0,15.279429250891797
218349,Michiel,Hoogeveen,European Conservatives and Reformists,ECR,298,1134,21,1453,20.50929112181693,98.55471438403303,Netherlands,15.003441156228492,13.48933241569167,13.21403991741225,20.50929112181693,15.691672401927049,0.0,12.59463179628355,11.768754301445286,0.0,23.468685478320715
5565,Brice,Hortefeux,European People’s Party,EPP,413,1127,142,1682,24.55410225921522,91.5576694411415,France,24.55410225921522,24.55410225921522,24.137931034482758,20.74910820451843,21.284185493460168,0.0,18.608799048751486,21.343638525564803,0.0,15.873959571938167
197846,Ivo,Hristov,Progressive Alliance of Socialists and Democrats,SD,312,902,468,1682,18.549346016646847,72.17598097502973,Bulgaria,16.825208085612367,17.89536266349584,18.549346016646847,12.247324613555291,14.684898929845422,0.0,13.3769322235434,15.933412604042807,0.0,9.80975029726516
58789,Jan,Huitema,Renew Europe,RENEW,518,1082,82,1682,30.79667063020214,95.12485136741974,Netherlands,30.975029726516052,30.79667063020214,30.142687277051127,23.305588585017837,24.55410225921522,0.0,21.581450653983353,26.159334126040427,0.0,14.684898929845422
96779,Danuta Maria,Hübner,European People’s Party,EPP,540,1071,71,1682,32.10463733650416,95.77883472057074,Poland,32.10463733650416,31.98573127229489,31.510107015457788,23.602853745541022,25.743162901307965,0.0,23.127229488703925,27.88347205707491,0.0,14.625445897740786
221463,Ladislav,Ilčić,European Conservatives and Reformists,ECR,455,768,94,1317,34.54821564160972,92.86256643887624,Croatia,26.727410782080486,25.968109339407746,25.512528473804103,34.54821564160972,26.575550493545936,0.0,22.01974183750949,24.06985573272589,0.0,22.475322703113136
28266,Sophia,In 't Veld,Renew Europe,RENEW,561,1108,13,1682,33.353151010701545,99.22711058263971,Netherlands,32.282996432818074,33.353151010701545,33.055885850178356,23.00832342449465,25.62425683709869,0.0,24.61355529131986,29.785969084423307,0.0,14.328180737217597
96772,Peter,Jahr,European People’s Party,EPP,564,1071,47,1682,33.53151010701546,97.20570749108205,Germany,33.53151010701546,31.747919143876334,31.153388822829964,25.02972651605232,25.564803804994057,0.0,22.473246135552913,27.348394768133176,0.0,15.933412604042807
197837,Stasys,Jakeliūnas,Greens/European Free Alliance,GREEN_EFA,398,821,463,1682,23.662306777645657,72.47324613555291,Lithuania,19.560047562425684,20.57074910820452,20.57074910820452,16.171224732461358,18.07372175980975,0.0,19.084423305588587,23.662306777645657,0.0,9.274673008323424
124770,Jean-François,Jalkh,Identity and Democracy,ID,121,868,693,1682,7.193816884661118,58.799048751486325,France,3.388822829964328,3.507728894173603,3.56718192627824,4.161712247324614,3.9239001189060643,0.0,3.9239001189060643,3.56718192627824,0.0,7.193816884661118
125021,Agnes,Jongerius,Progressive Alliance of Socialists and Democrats,SD,525,1088,69,1682,31.212841854934602,95.89774078478003,Netherlands,28.715814506539832,30.618311533888225,31.212841854934602,21.997621878715815,24.97027348394768,0.0,24.55410225921522,29.72651605231867,0.0,14.090368608799048
197518,Krzysztof,Jurgiel,European Conservatives and Reformists,ECR,504,1055,123,1682,29.964328180737215,92.68727705112961,Poland,21.46254458977408,20.868014268727705,20.92746730083234,29.964328180737215,21.22473246135553,0.0,17.24137931034483,18.668252080856124,0.0,17.419738406658738
197767,Eugen,Jurzyca,European Conservatives and Reformists,ECR,342,1338,2,1682,20.332936979785966,99.88109393579072,Slovakia,20.868014268727705,20.57074910820452,20.451843043995243,20.332936979785966,18.192627824019027,0.0,16.527942925089178,18.252080856123662,0.0,15.279429250891797
197626,Hervé,Juvin,Non-attached Members,NI,255,1114,313,1682,15.16052318668252,81.3912009512485,France,12.425683709869203,12.30677764565993,12.247324613555291,15.101070154577883,15.16052318668252,0.0,12.009512485136742,11.533888228299643,0.0,21.581450653983353
28141,Lívia,Járóka,Non-attached Members,NI,235,924,523,1682,13.971462544589775,68.90606420927467,Hungary,11.890606420927467,11.59334126040428,11.533888228299643,12.663495838287753,13.971462544589775,0.0,9.869203329369798,10.582639714625445,0.0,8.799048751486325
125109,Eva,Kaili,Non-attached Members,NI,306,998,378,1682,18.192627824019027,77.52675386444709,Greece,20.98692033293698,22.235434007134362,21.997621878715815,15.81450653983353,18.192627824019027,0.0,16.171224732461358,19.85731272294887,0.0,10.642092746730084
96771,Jarosław,Kalinowski,European People’s Party,EPP,512,1082,88,1682,30.439952437574313,94.76813317479191,Poland,30.439952437574313,29.19143876337693,28.59690844233056,23.067776456599287,24.25683709869203,0.0,21.70035671819263,26.09988109393579,0.0,14.447086801426872
96837,Petra,Kammerevert,Progressive Alliance of Socialists and Democrats,SD,366,997,319,1682,21.759809750297265,81.03448275862068,Germany,20.332936979785966,21.46254458977408,21.759809750297265,15.517241379310345,17.18192627824019,0.0,16.34958382877527,19.441141498216407,0.0,9.155766944114148
4246,Othmar,Karas,European People’s Party,EPP,490,1031,161,1682,29.131985731272298,90.42806183115339,Austria,29.131985731272298,29.785969084423307,29.369797859690845,21.343638525564803,23.42449464922711,0.0,21.581450653983353,26.040428061831157,0.0,12.960760998810938
197585,Pierre,Karleskind,Renew Europe,RENEW,385,1020,277,1682,22.889417360285375,83.53151010701546,France,21.640903686087988,22.889417360285375,22.413793103448278,15.933412604042807,17.776456599286565,0.0,15.457788347205708,19.084423305588587,0.0,10.28537455410226
250237,Włodzimierz,Karpiński,European People’s Party,EPP,308,94,50,452,68.14159292035397,88.93805309734513,Poland,68.14159292035397,64.60176991150442,63.27433628318584,51.76991150442478,55.75221238938053,0.0,44.690265486725664,53.98230088495575,0.0,31.858407079646017
124887,Karol,Karski,European Conservatives and Reformists,ECR,318,811,553,1682,18.90606420927467,67.12247324613556,Poland,12.901307966706302,12.72294887039239,12.544589774078476,18.90606420927467,13.317479191438764,0.0,10.70154577883472,12.128418549346016,0.0,11.533888228299643
251268,Michael,Kauch,Renew Europe,RENEW,256,102,13,371,69.00269541778977,96.49595687331536,Germany,68.46361185983828,69.00269541778977,67.11590296495957,52.02156334231805,56.60377358490566,0.0,45.01347708894879,53.09973045822103,0.0,33.9622641509434
96734,Ska,Keller,Greens/European Free Alliance,GREEN_EFA,588,960,134,1682,34.95838287752676,92.0332936979786,Germany,28.180737217598097,29.964328180737215,30.083234244946492,21.284185493460168,25.02972651605232,0.0,27.46730083234245,34.95838287752676,0.0,13.436385255648037
197519,Beata,Kempa,European Conservatives and Reformists,ECR,559,1078,45,1682,33.23424494649227,97.32461355529132,Poland,23.602853745541022,22.889417360285375,22.59215219976219,33.23424494649227,22.94887039239001,0.0,18.37098692033294,20.630202140309155,0.0,19.024970273483948
197415,Niyazi,Kizilyürek,The Left in the European Parliament – GUE/NGL,GUE_NGL,286,1028,368,1682,17.00356718192628,78.12128418549345,Cyprus,12.366230677764566,13.317479191438764,13.555291319857313,10.28537455410226,12.009512485136742,0.0,17.00356718192628,14.447086801426872,0.0,7.966706302021404
197520,Izabela-Helena,Kloc,European Conservatives and Reformists,ECR,533,1018,131,1682,31.688466111771703,92.2116527942925,Poland,21.997621878715815,21.284185493460168,20.98692033293698,31.688466111771703,21.640903686087988,0.0,17.360285374554103,19.2627824019025,0.0,18.311533888228297
197743,Petros,Kokkalis,Greens/European Free Alliance,GREEN_EFA,320,1002,360,1682,19.024970273483948,78.59690844233056,Greece,16.05231866825208,17.300832342449464,17.360285374554103,12.187871581450654,15.101070154577883,0.0,16.527942925089178,20.154577883472058,0.0,8.680142687277051
197546,Marcel,Kolaja,Greens/European Free Alliance,GREEN_EFA,541,1128,13,1682,32.1640903686088,99.22711058263971,Czechia,26.991676575505352,28.478002378121285,28.299643281807374,20.98692033293698,23.959571938168846,0.0,25.862068965517242,32.1640903686088,0.0,13.3769322235434
197438,Mislav,Kolakušić,Non-attached Members,NI,192,1306,184,1682,11.414982164090368,89.06064209274673,Croatia,8.799048751486325,8.323424494649228,8.561236623067776,13.13912009512485,11.414982164090368,0.0,10.04756242568371,8.680142687277051,0.0,15.101070154577883
197740,Athanasios,Konstantinou,Non-attached Members,NI,202,1016,464,1682,12.009512485136742,72.41379310344827,Greece,9.334126040428062,9.274673008323424,9.512485136741974,11.771700356718192,12.009512485136742,0.0,9.80975029726516,9.334126040428062,0.0,15.933412604042807
197530,Joanna,Kopcińska,European Conservatives and Reformists,ECR,576,1083,23,1682,34.244946492271104,98.63258026159333,Poland,24.673008323424494,24.019024970273485,23.602853745541022,34.244946492271104,23.602853745541022,0.0,19.14387633769322,21.521997621878715,0.0,19.500594530321045
130833,Stelios,Kouloglou,The Left in the European Parliament – GUE/NGL,GUE_NGL,113,813,756,1682,6.718192627824019,55.05350772889417,Greece,6.837098692033294,7.431629013079667,7.491082045184304,4.875148632580261,6.1236623067776454,0.0,6.718192627824019,7.728894173602854,0.0,3.745541022592152
124891,Zdzisław,Krasnodębski,European Conservatives and Reformists,ECR,506,1048,128,1682,30.083234244946492,92.39001189060642,Poland,21.046373365041617,20.74910820451843,20.332936979785966,30.083234244946492,20.74910820451843,0.0,16.34958382877527,18.549346016646847,0.0,18.311533888228297
197532,Elżbieta,Kruk,European Conservatives and Reformists,ECR,521,1096,65,1682,30.975029726516052,96.13555291319858,Poland,21.997621878715815,21.46254458977408,21.22473246135553,30.975029726516052,22.473246135552913,0.0,18.07372175980975,19.61950059453032,0.0,20.09512485136742
197482,Joachim,Kuhs,Identity and Democracy,ID,366,1207,109,1682,21.759809750297265,93.51961950059453,Germany,7.907253269916765,6.837098692033294,6.837098692033294,12.48513674197384,10.46373365041617,0.0,9.155766944114148,7.193816884661118,0.0,21.759809750297265
124735,Miapetra,Kumpula-Natri,Progressive Alliance of Socialists and Democrats,SD,467,831,384,1682,27.764565992865638,77.17003567181926,Finland,26.337693222354343,27.705112960760996,27.764565992865638,19.560047562425684,21.819262782401903,0.0,20.27348394768133,24.07847800237812,0.0,12.009512485136742
197692,Stelios,Kympouropoulos,European People’s Party,EPP,266,909,507,1682,15.81450653983353,69.85731272294888,Greece,15.81450653983353,15.695600475624257,15.279429250891797,11.17717003567182,12.544589774078476,0.0,10.93935790725327,13.317479191438764,0.0,6.837098692033294
125063,Georgios,Kyrtsos,Renew Europe,RENEW,520,1044,118,1682,30.915576694411417,92.9845422116528,Greece,29.90487514863258,30.915576694411417,30.261593341260408,21.70035671819263,23.90011890606421,0.0,21.87871581450654,26.337693222354343,0.0,14.090368608799048
96829,Ádám,Kósa,Non-attached Members,NI,361,961,360,1682,21.46254458977408,78.59690844233056,Hungary,18.489892984542212,18.13317479191439,18.01426872770511,19.61950059453032,21.46254458977408,0.0,15.16052318668252,16.290130796670628,0.0,13.3769322235434
124822,Dietmar,Köster,Progressive Alliance of Socialists and Democrats,SD,526,967,189,1682,31.272294887039237,88.76337693222355,Germany,29.131985731272298,30.558858501783593,31.272294887039237,21.938168846611177,25.267538644470868,0.0,24.37574316290131,28.240190249702735,0.0,14.328180737217597
204421,Jean-Lin,Lacapelle,Identity and Democracy,ID,456,1105,121,1682,27.110582639714625,92.80618311533888,France,13.555291319857313,13.079667063020214,12.960760998810938,16.825208085612367,15.992865636147444,0.0,13.436385255648037,12.128418549346016,0.0,27.110582639714625
197737,Ioannis,Lagos,Non-attached Members,NI,0,401,1281,1682,0.0,23.840665873959573,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96648,Philippe,Lamberts,Greens/European Free Alliance,GREEN_EFA,579,1046,57,1682,34.423305588585016,96.61117717003566,Belgium,27.764565992865638,29.548156956004757,29.66706302021403,20.92746730083234,24.494649227110582,0.0,26.991676575505352,34.423305588585016,0.0,13.317479191438764
192635,Danilo Oscar,Lancini,Identity and Democracy,ID,350,1157,175,1682,20.80856123662307,89.59571938168847,Italy,14.74435196195006,14.74435196195006,14.387633769322235,18.252080856123662,14.209274673008323,0.0,11.474435196195005,12.604042806183116,0.0,20.80856123662307
197698,Pierre,Larrouturou,Progressive Alliance of Socialists and Democrats,SD,498,1006,178,1682,29.607609988109395,89.41736028537456,France,27.824019024970276,29.48870392390012,29.607609988109395,20.80856123662307,24.137931034482758,0.0,25.208085612366233,31.153388822829964,0.0,13.317479191438764
251859,Guy,Lavocat,Renew Europe,RENEW,237,63,71,371,63.881401617250674,80.86253369272237,France,61.18598382749326,63.881401617250674,62.264150943396224,46.900269541778975,49.056603773584904,0.0,42.318059299191376,49.865229110512125,0.0,26.1455525606469
